Re,Gr,Ha,Rm,Navg,avgA
800,70000,25,25,6.66043610697768,-0.511020535436494
900,70000,25,25,7.98686956324023,-0.509043927207515
1000,70000,25,25,9.31082970791498,-0.506824408143422
10,75000,25,25,1.00275523776965,-0.508229556969221
35,75000,25,25,1.03196057704657,-0.508453013597566
60,75000,25,25,1.08942162238763,-0.508880728892064
85,75000,25,25,1.16854738997511,-0.509460016282685
125,75000,25,25,1.32223590379522,-0.510514742257021
250,75000,25,25,1.84953513309087,-0.513078168302924
375,75000,25,25,2.42674819142909,-0.514229091814926
500,75000,25,25,3.20025878896682,-0.514372630333655
550,75000,25,25,3.59622323418884,-0.514179535081803
600,75000,25,25,4.04865183374052,-0.513853380494631
700,75000,25,25,5.12001760852621,-0.512821895823462
800,75000,25,25,6.36681450496316,-0.51130702309822
900,75000,25,25,7.69294919476009,-0.509374235899097
1000,75000,25,25,9.02913397711555,-0.507158482326181
10,80000,25,25,1.0026697210702,-0.507951035079172
35,80000,25,25,1.03094268461377,-0.508171595261635
60,80000,25,25,1.08658882018518,-0.508595160109947
85,80000,25,25,1.16329941954639,-0.509171866473483
125,80000,25,25,1.31254556649596,-0.510231495338926
250,80000,25,25,1.82264734987924,-0.512867930686153
375,80000,25,25,2.36886032356693,-0.514120722240944
500,80000,25,25,3.08571631309686,-0.514376415346674
550,80000,25,25,3.45176017995093,-0.514228669089777
600,80000,25,25,3.8717055915543,-0.513947490539747
700,80000,25,25,4.87898886223522,-0.51300664381802
800,80000,25,25,6.08388319989072,-0.511576609641133
900,80000,25,25,7.40182627977996,-0.509700609017241
1000,80000,25,25,8.74767549568826,-0.507499085410316
10,85000,25,25,1.00259281141139,-0.507683807070061
35,85000,25,25,1.03002713580321,-0.507901479431237
60,85000,25,25,1.08403827162303,-0.508320740696324
85,85000,25,25,1.15856947537466,-0.508894313155873
125,85000,25,25,1.30381613607262,-0.509956924442261
250,85000,25,25,1.79884717593691,-0.51265708701507
375,85000,25,25,2.31855621863335,-0.514002438819792
500,85000,25,25,2.98607215991729,-0.514363277592687
550,85000,25,25,3.32528940484613,-0.514258602150553
600,85000,25,25,3.71532726054836,-0.514020362306254
700,85000,25,25,4.65943277105929,-0.513167325498551
800,85000,25,25,5.81446185743905,-0.511825842943441
900,85000,25,25,7.11497980534748,-0.510018396390171
1000,85000,25,25,8.46684077226385,-0.507843693427435
10,90000,25,25,1.00252315771014,-0.507427168034218
35,90000,25,25,1.02919794673182,-0.507641978303211
60,90000,25,25,1.08172590613493,-0.508056831558266
85,90000,25,25,1.15427652473135,-0.508626836434082
125,90000,25,25,1.29589393353019,-0.509690838811043
250,90000,25,25,1.7775879664572,-0.512446637250666
375,90000,25,25,2.27448584194808,-0.513876159857494
500,90000,25,25,2.89901743679414,-0.514335324389515
550,90000,25,25,3.21433017021734,-0.51427131750125
600,90000,25,25,3.57711996932523,-0.514074182943202
700,90000,25,25,4.4607785119992,-0.513305199439186
800,90000,25,25,5.56089841236762,-0.512052753301566
900,90000,25,25,6.83431400371189,-0.510323548887514
1000,90000,25,25,8.18713118731776,-0.508188919982236
10,95000,25,25,1.0024596867698,-0.507180472007526
35,95000,25,25,1.02844233546128,-0.507392452870545
60,95000,25,25,1.07961667255881,-0.507802836485589
85,95000,25,25,1.15035622569881,-0.508368934751178
125,95000,25,25,1.28865831198897,-0.509432996832198
250,95000,25,25,1.75844318550108,-0.512237399219972
375,95000,25,25,2.23556840746417,-0.51374347539873
500,95000,25,25,2.82258264941261,-0.5142945652394
550,95000,25,25,3.11664738550899,-0.514269027896568
600,95000,25,25,3.45479866357339,-0.514111066581649
700,95000,25,25,4.28176909401877,-0.513422065846861
800,95000,25,25,5.32475447953851,-0.512256629358127
900,95000,25,25,6.56203323230975,-0.510612402084693
1000,95000,25,25,7.90931186224414,-0.508531061191699
10,100000,25,25,1.00240153390377,-0.506943125780305
35,100000,25,25,1.02775002838182,-0.507152316540891
60,100000,25,25,1.07768232082169,-0.507558200102128
85,100000,25,25,1.14675677029101,-0.508120128114244
125,100000,25,25,1.28201158905361,-0.509183138410355
250,100000,25,25,1.74107584319916,-0.512029931065955
375,100000,25,25,2.20094156833163,-0.513605732637184
500,100000,25,25,2.75514298732938,-0.514242621729563
550,100000,25,25,3.03031230959132,-0.514253678096716
600,100000,25,25,3.34628624072151,-0.514132935185182
700,100000,25,25,4.12078390820039,-0.513519834704676
800,100000,25,25,5.10669812344188,-0.512437887950795
900,100000,25,25,6.30041361760086,-0.510881928962004
1000,100000,25,25,7.63445413120874,-0.508866133594452
10,100,50,25,1.01216185466107,-0.502824748289917
35,100,50,25,1.14114966924875,-0.502828306143717
60,100,50,25,1.38226786967953,-0.502822459374616
85,100,50,25,1.69503148632464,-0.502807367772553
125,100,50,25,2.27216446101063,-0.502765087478684
250,100,50,25,4.19009915187076,-0.502515572297142
375,100,50,25,5.98592504271522,-0.502146335912517
500,100,50,25,7.65122284583888,-0.501706533935433
550,100,50,25,8.29620939131541,-0.501514391823776
600,100,50,25,8.93501753181466,-0.501312307703192
700,100,50,25,10.2018644375059,-0.500874856020621
800,100,50,25,11.4544820179328,-0.500390180700875
900,100,50,25,12.6814578051654,-0.49986217549948
1000,100,50,25,13.867751313708,-0.499301704204603
10,350,50,25,1.01201301352549,-0.50281877532774
35,350,50,25,1.13952870492027,-0.502823421133058
60,350,50,25,1.37839201821909,-0.502819284632427
85,350,50,25,1.68893819771887,-0.502805834140768
125,350,50,25,2.2633052225334,-0.502765364819916
250,350,50,25,4.17772591791577,-0.502517267819967
375,350,50,25,5.97335196907126,-0.502147836918195
500,350,50,25,7.63922082238816,-0.501707814522009
550,350,50,25,8.2844820828036,-0.501515613149496
600,350,50,25,8.9235329836952,-0.501313500594887
700,350,50,25,10.1908706051352,-0.500876017272745
800,350,50,25,11.443902491907,-0.500391358555989
900,350,50,25,12.6713058348512,-0.499863364601379
1000,350,50,25,13.8579998286354,-0.499302902733574
10,600,50,25,1.01186740953208,-0.502812802579059
35,600,50,25,1.13793888069111,-0.502818514238534
60,600,50,25,1.37457640927994,-0.502816074060484
85,600,50,25,1.68291628492023,-0.502804258599964
125,600,50,25,2.2545122965845,-0.502765621257004
250,600,50,25,4.16536642438852,-0.502518981756253
375,600,50,25,5.96076477488662,-0.50214935984556
500,600,50,25,7.6271946279656,-0.501709113845662
550,600,50,25,8.27271667578287,-0.501516857773559
600,600,50,25,8.91203663235799,-0.501314703128722
700,600,50,25,10.1798506640292,-0.500877192442251
800,600,50,25,11.4333163298622,-0.500392541714558
900,600,50,25,12.6611307964495,-0.499864564584855
1000,600,50,25,13.8482358381138,-0.499304106730883
10,850,50,25,1.01172494735377,-0.502806830224303
35,850,50,25,1.13637944438551,-0.502813586089287
60,850,50,25,1.37081961971091,-0.502812824764951
85,850,50,25,1.67696660747445,-0.502802646069758
125,850,50,25,2.24578577089915,-0.502765856128406
250,850,50,25,4.15302126570862,-0.50252071369194
375,850,50,25,5.94816859410141,-0.50215090088562
500,850,50,25,7.61515466430359,-0.501710426510784
550,850,50,25,8.26093816321343,-0.501518113825431
600,850,50,25,8.90051403493457,-0.50131592176254
700,850,50,25,10.168787361693,-0.500878388458231
800,850,50,25,11.4227054259857,-0.50039373710984
900,850,50,25,12.6509327225685,-0.499865775467199
1000,850,50,25,13.8384418034602,-0.499305324878345
10,1500,50,25,1.01136860230499,-0.502791305215205
35,1500,50,25,1.13246178650707,-0.502800674126351
60,1500,50,25,1.36132038503332,-0.502804198754252
85,1500,50,25,1.66182677121125,-0.502798265558912
125,1500,50,25,2.22340770438931,-0.50276636106326
250,1500,50,25,4.12099469805136,-0.502525298696216
375,1500,50,25,5.91534733357213,-0.502155016080282
500,1500,50,25,7.58371956502719,-0.501713937552618
550,1500,50,25,8.23017092876279,-0.501521472428443
600,1500,50,25,8.87040466202564,-0.501319178120307
700,1500,50,25,10.1399294519602,-0.500881552134949
800,1500,50,25,11.3949837954252,-0.500396909267007
900,1500,50,25,12.6243101703071,-0.499868974876257
1000,1500,50,25,13.8128865555846,-0.499308533878272
10,2000,50,25,1.01110757727081,-0.502779367375605
35,2000,50,25,1.12957708695951,-0.50279065630086
60,2000,50,25,1.35426864897527,-0.502797389189119
85,2000,50,25,1.65049946490237,-0.502794712831695
125,2000,50,25,2.20650016326923,-0.502766640764714
250,2000,50,25,4.09643441101134,-0.502528901259288
375,2000,50,25,5.89004058453075,-0.502158281452588
500,2000,50,25,7.55943701901317,-0.501716721086486
550,2000,50,25,8.20639553662821,-0.501524132356796
600,2000,50,25,8.84713273278675,-0.501321753452245
700,2000,50,25,10.1176258704826,-0.500884044598265
800,2000,50,25,11.3735603042671,-0.500399400615588
900,2000,50,25,12.6037408644729,-0.499871480599988
1000,2000,50,25,13.7931329973649,-0.499311046873665
10,3000,50,25,1.01061698799436,-0.502755508564873
35,3000,50,25,1.12412133107473,-0.502770409308897
60,3000,50,25,1.34080192876749,-0.502783348912761
85,3000,50,25,1.62865475870467,-0.502787135163282
125,3000,50,25,2.17348336821947,-0.502766896909758
250,3000,50,25,4.04752860183459,-0.502536292202484
375,3000,50,25,5.83929526441231,-0.502165059791489
500,3000,50,25,7.5105994425332,-0.501722510207789
550,3000,50,25,8.15855041390443,-0.501529659134918
600,3000,50,25,8.8002837209854,-0.501327096612403
700,3000,50,25,10.0726781975013,-0.500889210686718
800,3000,50,25,11.3304027796754,-0.500404537739401
900,3000,50,25,12.5622982036015,-0.499876635562989
1000,3000,50,25,13.7533642237976,-0.499316195979375
10,4000,50,25,1.01016463213542,-0.502731679433243
35,4000,50,25,1.11905210875085,-0.502749908288683
60,4000,50,25,1.32813607040076,-0.502768761116197
85,4000,50,25,1.60785227752703,-0.502778925513197
125,4000,50,25,2.1415266870158,-0.50276672054079
250,4000,50,25,3.99894300664681,-0.502543903763987
375,4000,50,25,5.78838863097005,-0.50217216498257
500,4000,50,25,7.4614100796846,-0.501728593105743
550,4000,50,25,8.11032186592119,-0.501535460588072
600,4000,50,25,8.75303493426085,-0.501332695926521
700,4000,50,25,10.0273438623505,-0.500894593658707
800,4000,50,25,11.2868580184509,-0.500409872325544
900,4000,50,25,12.5205069419753,-0.499881961727852
1000,4000,50,25,13.7132592341807,-0.499321504486315
10,5000,50,25,1.00974656084295,-0.502707887584412
35,5000,50,25,1.11433487810824,-0.502729183951037
60,5000,50,25,1.31621855144155,-0.502753665807108
85,5000,50,25,1.58804961611047,-0.502770099255543
125,5000,50,25,2.11062443537931,-0.502766085841184
250,5000,50,25,3.95071234219394,-0.502551709701613
375,5000,50,25,5.73734621799477,-0.502179586732399
500,5000,50,25,7.41188333948393,-0.501734966663205
550,5000,50,25,8.06172123448965,-0.501541534963041
600,5000,50,25,8.70540933764817,-0.501338544559442
700,5000,50,25,9.98159470031713,-0.50090020702279
800,5000,50,25,11.2429298450983,-0.5004154049854
900,5000,50,25,12.4783547488172,-0.499887465643881
1000,5000,50,25,13.6728199637005,-0.499326973260789
10,6000,50,25,1.009359325197,-0.502684139605096
35,6000,50,25,1.10993863941589,-0.502708264210263
60,6000,50,25,1.30499845057827,-0.502738088165922
85,6000,50,25,1.56920198494825,-0.502760666139419
125,6000,50,25,2.08076568817423,-0.502764969939054
250,6000,50,25,3.90287162705799,-0.502559681768847
375,6000,50,25,5.6861891650195,-0.502187317350605
500,6000,50,25,7.36202441101989,-0.501741632187039
550,6000,50,25,8.01276042426896,-0.50154788016723
600,6000,50,25,8.65738824436011,-0.501344653465241
700,6000,50,25,9.93545377234562,-0.500906044049109
800,6000,50,25,11.1986223379137,-0.500421136213152
900,6000,50,25,12.4358444825038,-0.499893148038447
1000,6000,50,25,13.6320551926633,-0.499332599773862
10,7000,50,25,1.00899990251619,-0.502660441204904
35,7000,50,25,1.10583556029043,-0.502687174406602
60,7000,50,25,1.29442935872989,-0.5027220678389
85,7000,50,25,1.55126548427249,-0.502750641963623
125,7000,50,25,2.05193400321821,-0.502763350009566
250,7000,50,25,3.85545285226938,-0.502567792932579
375,7000,50,25,5.63495384250055,-0.502195338796807
500,7000,50,25,7.31186871779036,-0.501748575934972
550,7000,50,25,7.9634399972664,-0.501554499084434
600,7000,50,25,8.60899568277968,-0.50135101516446
700,7000,50,25,9.88894398120761,-0.500912098199704
800,7000,50,25,11.1539565080389,-0.500427060241862
900,7000,50,25,12.3929791918352,-0.499899009567312
1000,7000,50,25,13.5909533688004,-0.499338391642839
10,8000,50,25,1.00866563482141,-0.502636797339812
35,8000,50,25,1.10200061258032,-0.50266593751524
60,8000,50,25,1.28446653204572,-0.502705628418044
85,8000,50,25,1.53419676042891,-0.502740044941049
125,8000,50,25,2.02411423814117,-0.502761214850073
250,8000,50,25,3.80849221861926,-0.502576012233258
375,8000,50,25,5.58365722269265,-0.502203645401348
500,8000,50,25,7.26141278953947,-0.501755803166217
550,8000,50,25,7.91379679214431,-0.501561378214656
600,8000,50,25,8.56025564252132,-0.501357622354479
700,8000,50,25,9.84205528865863,-0.500918375654911
800,8000,50,25,11.108919734467,-0.500433183752741
900,8000,50,25,12.3497493943415,-0.499905055412834
1000,8000,50,25,13.5495239076184,-0.499344346054357
10,9000,50,25,1.00835417650216,-0.502613212311308
35,9000,50,25,1.09841127136546,-0.502644574342647
60,9000,50,25,1.27506945904493,-0.502688807900698
85,9000,50,25,1.51795387904978,-0.502728898962964
125,9000,50,25,1.99728552929984,-0.502758551277248
250,9000,50,25,3.76201909489928,-0.502584312968776
375,9000,50,25,5.53233646333169,-0.502212218404307
500,9000,50,25,7.21069293037426,-0.501763299723183
550,9000,50,25,7.8638322911942,-0.501568519884658
600,9000,50,25,8.51115160633368,-0.5013644844696
700,9000,50,25,9.79479478054332,-0.500924875850662
800,9000,50,25,11.0635327938633,-0.500439501134987
900,9000,50,25,12.3061843252256,-0.499911276620839
1000,9000,50,25,13.5077692982428,-0.499350463650567
10,10000,50,25,1.00806345114261,-0.502589689851877
35,10000,50,25,1.09504723787962,-0.502623103731903
60,10000,50,25,1.26619947708559,-0.50267163138086
85,10000,50,25,1.50249425395981,-0.502717218007005
125,10000,50,25,1.97142708360362,-0.502755354505566
250,10000,50,25,3.71606307945769,-0.502592667349608
375,10000,50,25,5.48101393315554,-0.502221047948991
500,10000,50,25,7.15970691582349,-0.501771069695491
550,10000,50,25,7.81356043396402,-0.501575920670804
600,10000,50,25,8.46170853932216,-0.501371593550301
700,10000,50,25,9.74716986474127,-0.500931598040562
800,10000,50,25,11.0177528761003,-0.500446029623228
900,10000,50,25,12.2622624531062,-0.499917682656564
1000,10000,50,25,13.4656921667215,-0.499356745019338
10,15000,50,25,1.0068628476407,-0.502473115605124
35,15000,50,25,1.08102345184472,-0.502514678432156
60,15000,50,25,1.2285930136045,-0.502581323742964
85,15000,50,25,1.43560123153423,-0.502651654179572
125,15000,50,25,1.85579858219245,-0.502731297536732
250,15000,50,25,3.49495671910396,-0.502634306333552
375,15000,50,25,5.22532483964434,-0.502268566423494
500,15000,50,25,6.90157339538425,-0.501813742057484
550,15000,50,25,7.55808631742636,-0.501616678203974
600,15000,50,25,8.2098161410578,-0.50141075162181
700,15000,50,25,9.50379992099,-0.500968520164345
800,15000,50,25,10.7836674114144,-0.500481642736816
900,15000,50,25,12.0376401416783,-0.499952419826178
1000,15000,50,25,13.2505766050071,-0.499390621432027
10,20000,50,25,1.00597339821403,-0.502358443681492
35,20000,50,25,1.07051040761923,-0.502405542785222
60,20000,50,25,1.1997791991191,-0.502485677244159
85,20000,50,25,1.38293206197558,-0.502576259989887
125,20000,50,25,1.76042755590184,-0.502694301809542
250,20000,50,25,3.29020445782499,-0.50267347156705
375,20000,50,25,4.97365613388629,-0.502320358838925
500,20000,50,25,6.63983498671066,-0.501862166105072
550,20000,50,25,7.29723777413525,-0.501663224908496
600,20000,50,25,7.95132470445538,-0.501455605440782
700,20000,50,25,9.25263573248474,-0.501010754451941
800,20000,50,25,10.5414509683229,-0.500522164360986
900,20000,50,25,11.8050488736606,-0.499991669102083
1000,20000,50,25,13.0278514107957,-0.499428650581277
10,25000,50,25,1.00529399327687,-0.50224580281192
35,25000,50,25,1.06241862423299,-0.502296682558094
60,25000,50,25,1.17727721585416,-0.502386816500257
85,25000,50,25,1.34101503305817,-0.502493650728735
125,25000,50,25,1.68185615682327,-0.502645823242589
250,25000,50,25,3.1034497237843,-0.502707576999847
375,25000,50,25,4.72917562258191,-0.50237454148889
500,25000,50,25,6.37696302532683,-0.501915358134182
550,25000,50,25,7.03312393313628,-0.501714813244844
600,25000,50,25,7.68803632455448,-0.501505580967041
700,25000,50,25,8.99483398083051,-0.501058016822946
800,25000,50,25,10.2919085841543,-0.500567456820607
900,25000,50,25,11.5650806946635,-0.500035379006886
1000,25000,50,25,12.7980107848206,-0.499470818237904
10,30000,50,25,1.00476174182627,-0.502135241077569
35,30000,50,25,1.05604750644836,-0.502188702107129
60,30000,50,25,1.15938482547404,-0.502286245729138
85,30000,50,25,1.30724215592764,-0.502405983595304
125,30000,50,25,1.61692964068722,-0.502587735427564
250,30000,50,25,2.93521360907289,-0.502734737605761
375,30000,50,25,4.49463235066766,-0.502429265967398
500,30000,50,25,6.11548911346934,-0.501972203296044
550,30000,50,25,6.76796133927669,-0.501770561646581
600,30000,50,25,7.4218259201909,-0.50155999359953
700,30000,50,25,8.73173598703414,-0.501109887464392
800,30000,50,25,10.0360669732407,-0.500617258362123
900,30000,50,25,11.3184991638218,-0.500083408682057
1000,30000,50,25,12.5615943351213,-0.499517072519542
10,35000,50,25,1.00433580980204,-0.502026761802842
35,35000,50,25,1.05093180583054,-0.502081970695287
60,35000,50,25,1.14491970185589,-0.502184995376492
85,35000,50,25,1.27968373877298,-0.502314919482717
125,35000,50,25,1.56297125263048,-0.502521909255626
250,35000,50,25,2.78510429897606,-0.502753777540582
375,35000,50,25,4.27223189599854,-0.502482820864637
500,35000,50,25,5.85786924171145,-0.502031529023721
550,35000,50,25,6.50402853998201,-0.501829491635169
600,35000,50,25,7.15466996447695,-0.501618050634642
700,35000,50,25,8.46483789613497,-0.501165833938586
800,35000,50,25,9.77496013121093,-0.500671245640507
900,35000,50,25,11.0660434401999,-0.500135569025691
1000,35000,50,25,12.3192077336882,-0.499567305816157
10,40000,50,25,1.0039887186001,-0.501920343036453
35,40000,50,25,1.04675348112689,-0.501976711707877
60,40000,50,25,1.13304816586515,-0.502083777272222
85,40000,50,25,1.2569172786097,-0.50222172597701
125,40000,50,25,1.51780346856537,-0.502450045463175
250,40000,50,25,2.65207660106557,-0.502764152109427
375,40000,50,25,4.06355315315764,-0.502533713577181
500,40000,50,25,5.60636555961288,-0.50209216784543
550,40000,50,25,6.24343744807324,-0.501890618549533
600,40000,50,25,6.88853845315925,-0.50167890499507
700,40000,50,25,8.19560269590071,-0.501225272476077
800,40000,50,25,9.50965949296238,-0.500729022157653
900,40000,50,25,10.8085778201233,-0.500191596572561
1000,40000,50,25,12.0714935821529,-0.499621365897621
10,45000,50,25,1.00370140523287,-0.501815948499315
35,45000,50,25,1.04328942654126,-0.501873056415962
60,45000,50,25,1.12317219720375,-0.50198308021489
85,45000,50,25,1.23788820761177,-0.502127333832785
125,45000,50,25,1.47969164105551,-0.502373581678552
250,45000,50,25,2.53468984228732,-0.502765818528176
375,45000,50,25,3.86954084385294,-0.502580717726638
500,45000,50,25,5.36302629942699,-0.502152987347472
550,45000,50,25,5.98827409524401,-0.501952932101931
600,45000,50,25,6.62538362278709,-0.501741679484488
700,45000,50,25,7.92557852057895,-0.50128755248189
800,45000,50,25,9.2413298658265,-0.500790119889602
900,45000,50,25,10.5469254078692,-0.50025117540021
1000,45000,50,25,11.8191276088002,-0.499679043169195
10,50000,50,25,1.00346029557006,-0.501713533962417
35,50000,50,25,1.04037948501992,-0.501771076976949
60,50000,50,25,1.1148554542982,-0.501883238952597
85,50000,50,25,1.2218086283413,-0.502032428604398
125,50000,50,25,1.44726900656761,-0.502293704263439
250,50000,50,25,2.43132881011591,-0.5027590969415
375,50000,50,25,3.69059182563842,-0.502622883401256
500,50000,50,25,5.12951223500283,-0.502212960966028
550,50000,50,25,5.74035420107328,-0.502015484808076
600,50000,50,25,6.36700198818137,-0.501805521980065
700,50000,50,25,7.65628567988819,-0.501352001848515
800,50000,50,25,8.97111393555233,-0.50085403293263
900,50000,50,25,10.2820168967072,-0.500313941211962
1000,50000,50,25,11.5627833666677,-0.499740110645903
10,55000,50,25,1.00325550814239,-0.501613051028747
35,55000,50,25,1.0379063056895,-0.501670807108538
60,55000,50,25,1.10777431830754,-0.501784481328833
85,55000,50,25,1.20808423357615,-0.501937526702059
125,55000,50,25,1.41946195684826,-0.502211375273935
250,55000,50,25,2.34035808621037,-0.502744544666405
375,55000,50,25,3.52656233979998,-0.50265955221916
500,55000,50,25,4.90717455508189,-0.502271159947327
550,55000,50,25,5.50130976184432,-0.502077379813744
600,55000,50,25,6.1151024021454,-0.501869601773771
700,55000,50,25,7.38926074079255,-0.501417933648273
800,55000,50,25,8.7003065512656,-0.500920201286207
900,55000,50,25,10.0148580518672,-0.500379488018672
1000,55000,50,25,11.3031498475639,-0.499804330931998
10,60000,50,25,1.00307969743702,-0.501514449430629
35,60000,50,25,1.03578231110095,-0.501572255292294
60,60000,50,25,1.10168505399075,-0.501686960485025
85,60000,50,25,1.19626100758461,-0.501842995749179
125,60000,50,25,1.39542573140264,-0.502127346087684
250,60000,50,25,2.26021738169406,-0.502722845919318
375,60000,50,25,3.37696356018926,-0.502690312676984
500,60000,50,25,4.69697185268668,-0.502326790051266
550,60000,50,25,5.27242748591265,-0.502137825541171
600,60000,50,25,5.87115552901168,-0.501933158692921
700,60000,50,25,7.12587829593494,-0.501484701679849
800,60000,50,25,8.43010667373158,-0.500988061593315
900,60000,50,25,9.74624440561779,-0.500447365385131
1000,60000,50,25,11.0409716828326,-0.49987130172947
10,65000,50,25,1.0029273147661,-0.501417678432924
35,65000,50,25,1.03394106209168,-0.501475413350699
60,65000,50,25,1.09640144329192,-0.501590776959422
85,65000,50,25,1.18598867209992,-0.501749107942525
125,65000,50,25,1.37449358966246,-0.502042231099953
250,65000,50,25,2.18948121953482,-0.502694740607481
375,65000,50,25,3.24101466042339,-0.502714977241488
500,65000,50,25,4.49945424286592,-0.502379207240617
550,65000,50,25,5.05469237676322,-0.502196130067277
600,65000,50,25,5.63643480275597,-0.501995496916835
700,65000,50,25,6.86757414668868,-0.501551659797037
800,65000,50,25,8.16141898126549,-0.501057100846054
900,65000,50,25,9.4769583409779,-0.500517104360394
1000,65000,50,25,10.776950030094,-0.499940659555327
10,70000,50,25,1.00279409760249,-0.501322687689494
35,70000,50,25,1.03233139942721,-0.501380262109849
60,70000,50,25,1.09177931617523,-0.501495993989256
85,70000,50,25,1.17699391146739,-0.501656061413041
125,70000,50,25,1.35613583982586,-0.501956500468849
250,70000,50,25,2.12687998745989,-0.502660970466087
375,70000,50,25,3.11778535212056,-0.502733535870431
500,70000,50,25,4.3148638723871,-0.502427896632837
550,70000,50,25,4.84875741349661,-0.502251715535734
600,70000,50,25,5.41192425373019,-0.502056013383623
700,70000,50,25,6.61571586788493,-0.501618193505691
800,70000,50,25,7.89539108424555,-0.501126783546602
900,70000,50,25,9.2078465962484,-0.500588242417599
1000,70000,50,25,10.5117467081415,-0.500011973212816
10,75000,50,25,1.00267672722747,-0.501229427772878
35,75000,50,25,1.03091340283501,-0.501286775199239
60,75000,50,25,1.08770568310905,-0.501402648189578
85,75000,50,25,1.16906120956135,-0.501563999239406
125,75000,50,25,1.33992919100085,-0.501870522652236
250,75000,50,25,2.07130290183605,-0.502622246012077
375,75000,50,25,3.00624493921945,-0.502746118821505
500,75000,50,25,4.14314548679324,-0.502472477482736
550,75000,50,25,4.65500132541132,-0.502304106026385
600,75000,50,25,5.19839095073364,-0.502114178163801
700,75000,50,25,6.37129521243994,-0.501683804413256
800,75000,50,25,7.63317432631956,-0.5011965937155
900,75000,50,25,8.93971139006964,-0.500660331572701
1000,75000,50,25,10.2459554360432,-0.500084843878011
10,80000,50,25,1.00257258773772,-0.501137850484812
35,80000,50,25,1.02965553751846,-0.501194921622441
60,80000,50,25,1.08409098788278,-0.501310757084493
85,80000,50,25,1.16201892226816,-0.501473023375603
125,80000,50,25,1.32553294442443,-0.501784602849201
250,80000,50,25,2.0217902057887,-0.502579221588045
375,80000,50,25,2.90534240211909,-0.502752955893109
500,80000,50,25,3.98398220651757,-0.502512697460066
550,80000,50,25,4.47352885150875,-0.502352933296697
600,80000,50,25,4.9962693798396,-0.502169571285098
700,80000,50,25,6.13531829384333,-0.501748008642225
800,80000,50,25,7.37584788828357,-0.501266053351198
900,80000,50,25,8.67346657405816,-0.500732927428192
1000,80000,50,25,9.98017308151196,-0.500158905135614
10,85000,50,25,1.00247959160548,-0.501047909030682
35,85000,50,25,1.02853261897561,-0.501104667509584
60,85000,50,25,1.08086350401982,-0.501220324470545
85,85000,50,25,1.15572905505399,-0.501383204943248
125,85000,50,25,1.31267091679452,-0.501698965695813
250,85000,50,25,1.97751766272399,-0.502532503241651
375,85000,50,25,2.81405870610302,-0.502754349783003
500,85000,50,25,3.83688585703433,-0.502548408730047
550,85000,50,25,4.3041741327203,-0.502397940418329
600,85000,50,25,4.80579759593574,-0.50222184480061
700,85000,50,25,5.90863533832901,-0.501810375398943
800,85000,50,25,7.12436599764705,-0.501334738525616
900,85000,50,25,8.41000976513214,-0.500805598990004
1000,85000,50,25,9.71494221067239,-0.500233778194899
10,90000,50,25,1.00239605728191,-0.500959558111448
35,90000,50,25,1.0275243243502,-0.501015977345622
60,90000,50,25,1.07796522896736,-0.501131344267025
85,90000,50,25,1.15007967645425,-0.501294591836867
125,90000,50,25,1.30111765299716,-0.501613791364063
250,90000,50,25,1.93778374787251,-0.502482615308572
375,90000,50,25,2.73141495674261,-0.502750640448847
500,90000,50,25,3.70123993422856,-0.502579555436219
550,90000,50,25,4.14663559181696,-0.502438945933997
600,90000,50,25,4.62697725575386,-0.502270738436009
700,90000,50,25,5.69185945514415,-0.501870548107398
800,90000,50,25,6.87964804063961,-0.501402257573033
900,90000,50,25,8.1501048389478,-0.500877962144565
1000,90000,50,25,9.45087122813836,-0.500309106080995
10,95000,50,25,1.00232061703741,-0.500872753958886
35,95000,50,25,1.02661410481592,-0.500928814799831
60,95000,50,25,1.07534883978609,-0.501043803302275
85,95000,50,25,1.14497923997083,-0.50120721439669
125,95000,50,25,1.29068782485147,-0.501529220332994
250,95000,50,25,1.90198495069424,-0.502430058501387
375,95000,50,25,2.65650985806751,-0.502742194871397
500,95000,50,25,3.57633982407723,-0.502606158349108
550,95000,50,25,4.00042314212658,-0.502475860252002
600,95000,50,25,4.45962536059921,-0.502316067530175
700,95000,50,25,5.48536734264511,-0.5019282438483
800,95000,50,25,6.64251272728678,-0.501468261937706
900,95000,50,25,7.89451287996196,-0.50094966620636
1000,95000,50,25,9.18873648922509,-0.500384518223138
10,100000,50,25,1.00225214512839,-0.50078745433217
35,100000,50,25,1.02578836530139,-0.500843143312588
60,100000,50,25,1.07297540876526,-0.500957683343515
85,100000,50,25,1.1403522854521,-0.501121089663513
125,100000,50,25,1.28122815445748,-0.501445355777682
250,100000,50,25,1.86961477067379,-0.502375230151046
375,100000,50,25,2.58851651473635,-0.502729385458429
500,100000,50,25,3.46145458234585,-0.502628296305334
550,100000,50,25,3.86498285885112,-0.502508651383098
600,100000,50,25,4.30341147897158,-0.50235771479256
700,100000,50,25,5.28941407959698,-0.50198321975395
800,100000,50,25,6.41363364416006,-0.501532453637008
900,100000,50,25,7.64407768237115,-0.501020371486413
1000,100000,50,25,8.92913093519503,-0.500459665410608
