Re,Gr,Ha,Rm,Navg,avgA
300,37500,50,10,3.26474155030854,-0.492076340620306
400,37500,50,10,4.45320867483248,-0.491953819375306
500,37500,50,10,5.69730723074654,-0.491792631616362
600,37500,50,10,6.96888768182081,-0.491613469978509
700,37500,50,10,8.25732365437516,-0.491420339164908
800,37500,50,10,9.55101776746797,-0.491212280329843
900,37500,50,10,10.832530339962,-0.490989216937813
1000,37500,50,10,12.083253046213,-0.490753618449436
10,42500,50,10,1.00377533105256,-0.491771938897391
30,42500,50,10,1.03305448921878,-0.491787888038974
50,42500,50,10,1.08982111720645,-0.491817726007432
70,42500,50,10,1.17128448952942,-0.491857861260478
90,42500,50,10,1.27426461094923,-0.491903679288535
200,42500,50,10,2.10679296741545,-0.492095250511952
300,42500,50,10,3.10606052550629,-0.492088727783263
400,42500,50,10,4.23963085156475,-0.491976062366204
500,42500,50,10,5.4489520714843,-0.49181813309488
600,42500,50,10,6.70299318006243,-0.491639561175307
700,42500,50,10,7.9862978276597,-0.4914461677709
800,42500,50,10,9.28272625791282,-0.491237630448859
900,42500,50,10,10.5715137554024,-0.49101397216046
1000,42500,50,10,11.8317870836507,-0.490777623626916
10,47500,50,10,1.00351261915389,-0.49173068017706
30,47500,50,10,1.03071625829769,-0.491746854814035
50,47500,50,10,1.08345842417482,-0.491777359001463
70,47500,50,10,1.15915844639098,-0.491818837646684
90,47500,50,10,1.25487462920479,-0.491866874911542
200,47500,50,10,2.02902177026739,-0.49208305626108
300,47500,50,10,2.96353456095708,-0.492098104150192
400,47500,50,10,4.04035957624406,-0.491996807745274
500,47500,50,10,5.21001904445635,-0.491843332445268
600,47500,50,10,6.44140002103238,-0.491666071032283
700,47500,50,10,7.71557048442526,-0.491472835189039
800,47500,50,10,9.01223924155008,-0.491264069712375
900,47500,50,10,10.3070011264619,-0.491039966740111
1000,47500,50,10,11.5762336123022,-0.490802948078549
10,52500,50,10,1.00329085508912,-0.491690204648821
30,52500,50,10,1.02874121305022,-0.491706519203825
50,52500,50,10,1.07807645975109,-0.491737492236782
70,52500,50,10,1.14888132923328,-0.491779989904093
90,52500,50,10,1.23840218377018,-0.49182979964672
200,52500,50,10,1.96161404705766,-0.492067883319014
300,52500,50,10,2.83604872912009,-0.492104402871579
400,52500,50,10,3.85581925030991,-0.492015709098536
500,52500,50,10,4.98198508084288,-0.491867846296876
600,52500,50,10,6.18583396035785,-0.491692663323101
700,52500,50,10,7.44670480748792,-0.491500054903131
800,52500,50,10,8.74084608521836,-0.491291360227824
900,52500,50,10,10.0400719023441,-0.49106701463189
1000,52500,50,10,11.3173836217358,-0.490829469453661
10,57500,50,10,1.00310152093632,-0.49165048923685
30,57500,50,10,1.02705426695001,-0.491666880167086
50,57500,50,10,1.07347488819582,-0.49169817174551
70,57500,50,10,1.1400819044765,-0.491741434487217
90,57500,50,10,1.22427427671187,-0.49179265597115
200,57500,50,10,1.90297625448298,-0.492050146674085
300,57500,50,10,2.72230170023475,-0.492107669530442
400,57500,50,10,3.68597773671668,-0.492032516944535
500,57500,50,10,4.76596183759077,-0.491891343142368
600,57500,50,10,5.93791404917091,-0.491719020114377
700,57500,50,10,7.18112778412226,-0.491527558830866
800,57500,50,10,8.46985363903369,-0.491319258212015
900,57500,50,10,9.77154858151888,-0.49109492874511
1000,57500,50,10,11.055917246067,-0.490857038524205
10,62500,50,10,1.00293823267027,-0.49161151165003
30,62500,50,10,1.02559898927037,-0.491627931421228
50,62500,50,10,1.0695023355652,-0.491659426236458
70,62500,50,10,1.13247739608214,-0.491703252327012
90,62500,50,10,1.21205021707265,-0.491755595267906
200,62500,50,10,1.85174791335974,-0.492030235757971
300,62500,50,10,2.62092564639653,-0.492108030285866
400,62500,50,10,3.53042728822623,-0.492047072358293
500,62500,50,10,4.56263897136581,-0.491913553562649
600,62500,50,10,5.69897144505361,-0.4917448625579
700,62500,50,10,6.92040204532084,-0.491555074765061
800,62500,50,10,8.20011519151468,-0.49134755808353
900,62500,50,10,9.50224427173217,-0.491123515127247
1000,62500,50,10,10.7925348549735,-0.490885493385109
10,67500,50,10,1.00279612482956,-0.491573250420615
30,67500,50,10,1.02433228984568,-0.491589663270364
50,67500,50,10,1.0660427355633,-0.491621272272754
70,67500,50,10,1.12584997042919,-0.491665505095121
90,67500,50,10,1.20138749932099,-0.491718730439749
200,67500,50,10,1.80678265544351,-0.492008503197601
300,67500,50,10,2.53057448647845,-0.492105664631477
400,67500,50,10,3.38848107034775,-0.492059295200316
500,67500,50,10,4.37235538817182,-0.49193426409831
600,67500,50,10,5.4700795107044,-0.491769947910221
700,67500,50,10,6.66572668236051,-0.491582377560714
800,67500,50,10,7.93281637073018,-0.491376038726557
900,67500,50,10,9.23293306007965,-0.491152583712087
1000,67500,50,10,10.5278695512166,-0.490914663021347
10,72500,50,10,1.00267143764426,-0.491535684909142
30,72500,50,10,1.02322079282697,-0.491552063817053
50,72500,50,10,1.06300589971124,-0.491583717848669
70,72500,50,10,1.12002932105276,-0.491628231265317
90,72500,50,10,1.19201707818772,-0.491682143477326
200,72500,50,10,1.76712391059816,-0.491985254709163
300,72500,50,10,2.44997195520837,-0.492100780792199
400,72500,50,10,3.25929911775847,-0.492069167240838
500,72500,50,10,4.19513228808746,-0.491953315838489
600,72500,50,10,5.25207363858751,-0.491794066174911
700,72500,50,10,6.41827059506928,-0.491609256951153
800,72500,50,10,7.66901491298879,-0.491404502283229
900,72500,50,10,8.96445103526296,-0.491181948997196
1000,72500,50,10,10.2625075104394,-0.490944381991471
10,77500,50,10,1.00256122185521,-0.491498795281032
30,77500,50,10,1.02223831118802,-0.491515119789836
50,77500,50,10,1.06032088355948,-0.491546764893247
70,77500,50,10,1.11488108092282,-0.491591457921714
90,77500,50,10,1.18372586317808,-0.491645900283859
200,77500,50,10,1.73197203606077,-0.4919607670204
300,77500,50,10,2.37795119313507,-0.492093600749741
400,77500,50,10,3.14192622683104,-0.492076722877132
500,77500,50,10,4.03073801092618,-0.49197059861031
600,77500,50,10,5.0454998988561,-0.491817046109717
700,77500,50,10,6.17920897301151,-0.491635509041957
800,77500,50,10,7.40987063873108,-0.491432754185877
900,77500,50,10,8.69767133681982,-0.491211431540201
1000,77500,50,10,9.99707045236332,-0.49097449212735
10,82500,50,10,1.00246314221273,-0.491462562487844
30,82500,50,10,1.02136405660754,-0.491478817101949
50,82500,50,10,1.05793125381059,-0.491510411025466
70,82500,50,10,1.11029805751366,-0.491555202444393
90,82500,50,10,1.17634297845089,-0.491610044365819
200,82500,50,10,1.7006639566172,-0.491935270581517
300,82500,50,10,2.31346394685165,-0.492084352283047
400,82500,50,10,3.03537197408241,-0.492082034154848
500,82500,50,10,3.87870879571245,-0.491986050012803
600,82500,50,10,4.8506306388152,-0.491838753940291
700,82500,50,10,5.9493112800611,-0.491660981179852
800,82500,50,10,7.15653341710276,-0.491460611165906
900,82500,50,10,8.43344426758594,-0.491240863607775
1000,82500,50,10,9.73208257453538,-0.49100484225643
10,87500,50,10,1.00237532308948,-0.491426968228202
30,87500,50,10,1.0205813479935,-0.491443141235015
50,87500,50,10,1.05579165221493,-0.49147465081083
70,87500,50,10,1.10619390359311,-0.49151947501954
90,87500,50,10,1.16973047605942,-0.49157460855062
200,87500,50,10,1.67264509086468,-0.491908969008727
300,87500,50,10,2.25557587974224,-0.492073247913179
400,87500,50,10,2.93866133945021,-0.492085200240142
500,87500,50,10,3.73847227900926,-0.491999640760793
600,87500,50,10,4.66755452016434,-0.491859082851621
700,87500,50,10,5.72922159414772,-0.491685538928038
800,87500,50,10,6.90975716376005,-0.49148794160316
900,87500,50,10,8.17269666949978,-0.491270082524206
1000,87500,50,10,9.46825394288176,-0.491035278271085
10,92500,50,10,1.00229624891004,-0.491391994912974
30,92500,50,10,1.01987666788856,-0.491408077503654
50,92500,50,10,1.05386527833811,-0.491439476664179
70,92500,50,10,1.10249842995551,-0.491484280487345
90,92500,50,10,1.1637759699695,-0.4915396160327
200,92500,50,10,1.64745777614388,-0.491882024387471
300,92500,50,10,2.20346940968405,-0.492060498270929
400,92500,50,10,2.85085243680533,-0.492086338731567
500,92500,50,10,3.60932578953599,-0.492011376775875
600,92500,50,10,4.49610059363943,-0.491877964219983
700,92500,50,10,5.51943114325417,-0.491709067077345
800,92500,50,10,6.67041421928264,-0.491514610723562
900,92500,50,10,7.91610313960491,-0.491298961367089
1000,92500,50,10,9.20625687710086,-0.491065651510529
10,97500,50,10,1.00222467807751,-0.491357625631566
30,97500,50,10,1.01923896474943,-0.491373611241137
50,97500,50,10,1.05212196162604,-0.491404877978098
70,97500,50,10,1.09915410237069,-0.491449619705039
90,97500,50,10,1.15838717316167,-0.491505082620151
200,97500,50,10,1.62471232053475,-0.491854589328572
300,97500,50,10,2.15643016535341,-0.492046291304503
400,97500,50,10,2.77105781997825,-0.492085577202988
500,97500,50,10,3.4905319978117,-0.492021286675713
600,97500,50,10,4.33598509404014,-0.491895350196928
700,97500,50,10,5.32021616191496,-0.491731476487487
800,97500,50,10,6.43928305823228,-0.491540499016488
900,97500,50,10,7.66452008598877,-0.491327369322551
1000,97500,50,10,8.94662321327629,-0.49109583554296
20,200,5,25,1.1866980117442,-0.537963923789573
40,200,5,25,1.53736084539517,-0.538503394976799
60,200,5,25,1.86263212158327,-0.538861257219279
80,200,5,25,2.1463425565262,-0.539073527184311
100,200,5,25,2.405242989988,-0.53917726358671
250,200,5,25,4.06123012636508,-0.536821500026704
350,200,5,25,5.00199888539925,-0.533435502445671
450,200,5,25,5.85870672162137,-0.530129412175933
550,200,5,25,6.65195137812569,-0.527220105038047
650,200,5,25,7.3967081267095,-0.524709765799074
750,200,5,25,8.09971945414074,-0.522560874595329
850,200,5,25,8.76773908942609,-0.520704989348356
950,200,5,25,9.40554169100974,-0.519083464867802
20,400,5,25,1.17267103605104,-0.53788316240533
40,400,5,25,1.50997088898671,-0.538438887516774
60,400,5,25,1.8328657699214,-0.538811437974948
80,400,5,25,2.11842357378778,-0.539035756409659
100,400,5,25,2.38021754759211,-0.539151826869218
250,400,5,25,4.0510906670619,-0.536849248579917
350,400,5,25,4.99545226991606,-0.533458822516975
450,400,5,25,5.85410916620174,-0.530145629055038
550,400,5,25,6.64849788369605,-0.527231140168961
650,400,5,25,7.39392741050545,-0.524717665963154
750,400,5,25,8.09741745515049,-0.522566368535911
850,400,5,25,8.76573603559867,-0.520709058840292
950,400,5,25,9.40376548389843,-0.519086403959913
20,600,5,25,1.16035872153901,-0.537780686834907
40,600,5,25,1.48435875982715,-0.538361157367532
60,600,5,25,1.80387953261123,-0.538755224159993
80,600,5,25,2.09061564239121,-0.538994781372615
100,600,5,25,2.35499401583915,-0.539124521693553
250,600,5,25,4.04083624073564,-0.536877211873323
350,600,5,25,4.98885704768647,-0.533482326374757
450,600,5,25,5.84945769453158,-0.530162201053255
550,600,5,25,6.64503168346915,-0.527242234682355
650,600,5,25,7.39116834900299,-0.524725366176145
750,600,5,25,8.09508526422627,-0.522572093202678
850,600,5,25,8.76370691822588,-0.520713331700219
950,600,5,25,9.40196604339442,-0.519089525893854
20,800,5,25,1.14951787915025,-0.537661217256585
40,800,5,25,1.4605061576556,-0.538271626537423
60,800,5,25,1.77578053102731,-0.53869283848559
80,800,5,25,2.06299840948558,-0.538950592397481
100,800,5,25,2.32961623011896,-0.539095319081416
250,800,5,25,4.0304652076134,-0.536905389726669
350,800,5,25,4.98223746316959,-0.533505816628677
450,800,5,25,5.84478243724301,-0.530178879568062
550,800,5,25,6.64155271709245,-0.527253388835273
650,800,5,25,7.38837317206763,-0.524733335025645
750,800,5,25,8.09277433738487,-0.522577629710191
850,800,5,25,8.76169812617354,-0.520717428929351
950,800,5,25,9.40016463303833,-0.519092657387062
20,1000,5,25,1.13993941526946,-0.537528626430486
40,1000,5,25,1.43837061004905,-0.538171755060108
60,1000,5,25,1.74866384891808,-0.538624538602895
80,1000,5,25,2.03567753110212,-0.538903212602267
100,1000,5,25,2.30414247591138,-0.539064196141042
250,1000,5,25,4.01999425466214,-0.536933664207148
350,1000,5,25,4.97554344970483,-0.533529692624689
450,1000,5,25,5.84011357872088,-0.530195415059322
550,1000,5,25,6.63806092119362,-0.527264602886941
650,1000,5,25,7.38559946395546,-0.524741104446862
750,1000,5,25,8.09043335266753,-0.522583396654138
850,1000,5,25,8.75966342161457,-0.520721729216152
950,1000,5,25,9.39838210620014,-0.519095626242772
20,2000,5,25,1.10561233141205,-0.536752732580924
40,2000,5,25,1.35034838898074,-0.537559687209098
60,2000,5,25,1.62977203695642,-0.538205111824964
80,2000,5,25,1.90661697533985,-0.538619525366083
100,2000,5,25,2.1775977423626,-0.538879009877559
250,2000,5,25,3.96577268240293,-0.53707847027875
350,2000,5,25,4.94140847548577,-0.533651135218308
450,2000,5,25,5.81631236787606,-0.530280474052944
550,2000,5,25,6.62037547421438,-0.527321841305167
650,2000,5,25,7.371562784784,-0.524780942313381
750,2000,5,25,8.07873812970374,-0.522611924391128
850,2000,5,25,8.74951626176886,-0.520742870896845
950,2000,5,25,9.38937592430065,-0.519111134324992
20,3000,5,25,1.08509007568209,-0.535906119425273
40,3000,5,25,1.29100712504215,-0.536844160001888
60,3000,5,25,1.53878360994931,-0.537685613666323
80,3000,5,25,1.79580081373096,-0.538263071018369
100,3000,5,25,2.05840218419186,-0.538643067508458
250,3000,5,25,3.9084141347236,-0.537228122985902
350,3000,5,25,4.90599835018753,-0.533777087339605
450,3000,5,25,5.79194468768614,-0.530367817592318
550,3000,5,25,6.60242317372537,-0.527380096941205
650,3000,5,25,7.35736746616069,-0.524821428945572
750,3000,5,25,8.06693008394423,-0.522640990038521
850,3000,5,25,8.7393195572169,-0.520764173241139
950,3000,5,25,9.38031869643656,-0.51912688634821
20,4000,5,25,1.07180050309238,-0.535061109521517
40,4000,5,25,1.24999633712654,-0.536093411027108
60,4000,5,25,1.47092358264172,-0.537103492956856
80,4000,5,25,1.70582693005257,-0.537845022389732
100,4000,5,25,1.95287921271136,-0.538356353584648
250,4000,5,25,3.84774601487153,-0.53738227809751
350,4000,5,25,4.86924063949711,-0.533907743934503
450,4000,5,25,5.76695541408614,-0.530457791003399
550,4000,5,25,6.58413124192262,-0.527439928281044
650,4000,5,25,7.34298157621744,-0.524862811560722
750,4000,5,25,8.05500795248405,-0.522670598646425
850,4000,5,25,8.72909341426767,-0.520785455040419
950,4000,5,25,9.37119118102048,-0.519143050313233
20,5000,5,25,1.06260837886014,-0.534242171320026
40,5000,5,25,1.22058176983928,-0.535339871288636
60,5000,5,25,1.42007286023117,-0.5364869498922
80,5000,5,25,1.63465194173827,-0.537379385343318
100,5000,5,25,1.86363878150224,-0.538022382366703
250,5000,5,25,3.78363974949619,-0.537540317253293
350,5000,5,25,4.83108524390844,-0.534043100049067
450,5000,5,25,5.74131867203343,-0.530550492893479
550,5000,5,25,6.56549080220412,-0.527501372284306
650,5000,5,25,7.32840173965673,-0.524905104141047
750,5000,5,25,8.04299451816198,-0.522700549869324
850,5000,5,25,8.71879221705812,-0.520807094531583
950,5000,5,25,9.36205154138753,-0.519159121999365
20,6000,5,25,1.05590528878187,-0.533456989977477
40,6000,5,25,1.19867008917162,-0.534599181409633
60,6000,5,25,1.38124784931662,-0.535854697982362
80,6000,5,25,1.5785730276089,-0.536879993527048
100,6000,5,25,1.79005901082012,-0.537647615763105
250,6000,5,25,3.71600325092219,-0.537701454010047
350,6000,5,25,4.79143059314688,-0.534183533505848
450,6000,5,25,5.71503806685326,-0.530645771259208
550,6000,5,25,6.54652320532317,-0.527564210867265
650,6000,5,25,7.3136514835141,-0.524948091710602
750,6000,5,25,8.03086362198529,-0.522731056402569
850,6000,5,25,8.70841560828126,-0.520829093164343
950,6000,5,25,9.35289695637684,-0.519175109848965
20,7000,5,25,1.0508053730184,-0.532706964842312
40,7000,5,25,1.18177424669593,-0.53387888726784
60,7000,5,25,1.35090564672753,-0.535219377396352
80,7000,5,25,1.53400568721891,-0.536358621255022
100,7000,5,25,1.72992909926475,-0.537240011218278
250,7000,5,25,3.64483558868771,-0.53786450298292
350,7000,5,25,4.75022397940574,-0.534329017269896
450,7000,5,25,5.68805498240569,-0.530743984154335
550,7000,5,25,6.52718758260183,-0.527628742664764
650,7000,5,25,7.29869950798859,-0.524992020443931
750,7000,5,25,8.01861386043524,-0.522762123825367
850,7000,5,25,8.69796318977379,-0.520851452524793
950,7000,5,25,9.34367094542979,-0.519191513691517
20,8000,5,25,1.0467895508179,-0.531991169925233
40,8000,5,25,1.16834865500959,-0.533182261666267
60,8000,5,25,1.32662166743334,-0.534588690655351
80,8000,5,25,1.49806647625706,-0.535824532654209
100,8000,5,25,1.68069372691566,-0.536807582730793
250,8000,5,25,3.57035440663787,-0.538027368615262
350,8000,5,25,4.70736384057758,-0.534479885347577
450,8000,5,25,5.66034025539016,-0.530845239327966
550,8000,5,25,6.50747379464634,-0.527695009683083
650,8000,5,25,7.28354203566148,-0.525036905969952
750,8000,5,25,8.0062668591754,-0.522793554854319
850,8000,5,25,8.68745454579453,-0.520873993479391
950,8000,5,25,9.33440988628405,-0.519208004699103
20,9000,5,25,1.04353730945672,-0.531307866843062
40,9000,5,25,1.15740337592388,-0.532510528556301
60,9000,5,25,1.30675049274423,-0.533967852573414
80,9000,5,25,1.46859901334117,-0.535284891484363
100,9000,5,25,1.64003882410424,-0.536357329038207
250,9000,5,25,3.49287718804813,-0.538187796316789
350,9000,5,25,4.66275158415351,-0.534636426465735
450,9000,5,25,5.63186367761742,-0.530949646753848
550,9000,5,25,6.4874313839663,-0.527762545173491
650,9000,5,25,7.26820133807663,-0.525082537049685
750,9000,5,25,7.99384279628821,-0.522825156326443
850,9000,5,25,8.67684877857326,-0.520897080622315
950,9000,5,25,9.32507858684462,-0.519224908493395
20,10000,5,25,1.04084175545968,-0.530655079875597
40,10000,5,25,1.14828391260968,-0.531863749577548
60,10000,5,25,1.29016244130912,-0.533360114848826
80,10000,5,25,1.44402870280163,-0.534745007318923
100,10000,5,25,1.60609131002164,-0.535895362457697
250,10000,5,25,3.41297193598587,-0.538342762436029
350,10000,5,25,4.61636728446614,-0.534798325833762
450,10000,5,25,5.6026247903502,-0.531057063822027
550,10000,5,25,6.46695866439125,-0.527832161149168
650,10000,5,25,7.25262064330288,-0.525129386137017
750,10000,5,25,7.98127100699372,-0.522857542684224
850,10000,5,25,8.66616578534795,-0.520920533952397
950,10000,5,25,9.31569494222441,-0.519242061695373
20,15000,5,25,1.03207389391158,-0.527783738884161
40,15000,5,25,1.11829675242193,-0.528977022804677
60,15000,5,25,1.23547231709739,-0.530559913989987
80,15000,5,25,1.36374919211881,-0.532145820143474
100,15000,5,25,1.496323677791,-0.533551282589569
250,15000,5,25,3.00978869159538,-0.538909832859811
350,15000,5,25,4.35556633897042,-0.535689986241227
450,15000,5,25,5.44351364965648,-0.531646044477858
550,15000,5,25,6.35847089871446,-0.528206773312901
650,15000,5,25,7.1715838590466,-0.525377089862616
750,15000,5,25,7.91656804992892,-0.523027641343095
850,15000,5,25,8.61167733760902,-0.521042325870192
950,15000,5,25,9.26799035756485,-0.519331579161516
20,20000,5,25,1.02709016283073,-0.525430584281736
40,20000,5,25,1.10096473559431,-0.526577710234222
60,20000,5,25,1.2036338451369,-0.528160633751869
80,20000,5,25,1.31762701126887,-0.529819246820585
100,20000,5,25,1.43489724305403,-0.531340787845295
250,20000,5,25,2.68206232999542,-0.538909797741744
350,20000,5,25,4.04831701578752,-0.536681007689447
450,20000,5,25,5.25975710459786,-0.532331614851701
550,20000,5,25,6.23835770177604,-0.528632170616149
650,20000,5,25,7.08475110774307,-0.525649992854332
750,20000,5,25,7.84855226714598,-0.523212561155383
850,20000,5,25,8.55520781802301,-0.521172993064339
950,20000,5,25,9.21892462423875,-0.519427841856984
20,25000,5,25,1.02377438448045,-0.523462035477822
40,25000,5,25,1.08927000121186,-0.524556071370409
60,25000,5,25,1.18190482570334,-0.526106974577512
80,25000,5,25,1.2862194054649,-0.527781603116258
100,25000,5,25,1.39374093377852,-0.529352149910661
250,25000,5,25,2.45791031324619,-0.53836011809649
350,25000,5,25,3.71810612063578,-0.537631007751231
450,25000,5,25,5.04745186480677,-0.533124501095551
550,25000,5,25,6.10471891437547,-0.529115950662382
650,25000,5,25,6.99121639564815,-0.525952713414929
750,25000,5,25,7.77687339669202,-0.523414085633826
850,25000,5,25,8.49655381163682,-0.521313907368764
950,25000,5,25,9.16846846653684,-0.519531052357019
20,30000,5,25,1.02137037996391,-0.521788097479807
40,30000,5,25,1.08069085148272,-0.522829722671785
60,30000,5,25,1.16576511409299,-0.524336129145972
80,30000,5,25,1.2627957348633,-0.52600032495774
100,30000,5,25,1.36323825672419,-0.527586661460732
250,30000,5,25,2.30585807059793,-0.537435551669287
350,30000,5,25,3.41009337460349,-0.538337483051232
450,30000,5,25,4.80521025058859,-0.534021391979211
550,30000,5,25,5.95529283318548,-0.52966760770453
650,30000,5,25,6.89010890348435,-0.5262890233581
750,30000,5,25,7.70121860380794,-0.52363339006215
850,30000,5,25,8.43558613366333,-0.521465610422502
950,30000,5,25,9.11662178877105,-0.51964087038111
20,35000,5,25,1.01953138130749,-0.520345399133575
40,35000,5,25,1.07406383922573,-0.521337730106884
60,35000,5,25,1.15315115374446,-0.522795408270059
80,35000,5,25,1.24437236534352,-0.52443618801122
100,35000,5,25,1.33927583439348,-0.526021430290927
250,35000,5,25,2.19708921070174,-0.53628570086988
350,35000,5,25,3.15632120752018,-0.538688197851819
450,35000,5,25,4.53788285972034,-0.534988497138897
550,35000,5,25,5.78795782886595,-0.530294881248837
650,35000,5,25,6.78043961333857,-0.526663127317483
750,35000,5,25,7.62118151627078,-0.523872282220685
850,35000,5,25,8.37217706534328,-0.521628411232385
950,35000,5,25,9.06330590585118,-0.519757729556207
20,40000,5,25,1.01807162735847,-0.519087760466752
40,40000,5,25,1.0687608517241,-0.520034582941917
60,40000,5,25,1.14295145782858,-0.521442949975082
80,40000,5,25,1.22937226784122,-0.523053875483868
100,40000,5,25,1.319747762909,-0.524629120213219
250,40000,5,25,2.11450637911068,-0.535019291388923
350,40000,5,25,2.95900686141087,-0.538698102671776
450,40000,5,25,4.26022844406675,-0.535946576597383
550,40000,5,25,5.60108031794039,-0.531002553515731
650,40000,5,25,6.66107489082516,-0.527079897813925
750,40000,5,25,7.53629015486477,-0.524132904801547
850,40000,5,25,8.30610220508811,-0.521803557978203
950,40000,5,25,9.00843305522196,-0.519882094849715
20,45000,5,25,1.01688081967724,-0.517980639980624
40,45000,5,25,1.06440543599,-0.518885696761494
60,45000,5,25,1.13449701795696,-0.520245928994155
80,45000,5,25,1.21685486819658,-0.521823799792462
100,45000,5,25,1.3034250433356,-0.523384327511251
250,45000,5,25,2.04860369630493,-0.533713172309475
350,45000,5,25,2.80632042875936,-0.538429574451469
450,45000,5,25,3.99345110597307,-0.5367933134784
550,45000,5,25,5.39446261766132,-0.531787806469342
650,45000,5,25,6.53082087791167,-0.527544193482674
750,45000,5,25,7.44608520090189,-0.524416842910357
850,45000,5,25,8.23719821209404,-0.521991335324544
950,45000,5,25,8.95192180769612,-0.520014212965907
20,50000,5,25,1.01588855893605,-0.516997639439288
40,50000,5,25,1.06075515194631,-0.517864417751849
60,50000,5,25,1.12735395174136,-0.519178435868508
80,50000,5,25,1.2062112561049,-0.520721825255735
100,50000,5,25,1.28951941416827,-0.522265026301863
250,50000,5,25,1.99401631014548,-0.532419040165842
350,50000,5,25,2.6857346297318,-0.537944585276802
450,50000,5,25,3.75498653166159,-0.537452228379616
550,50000,5,25,5.1711633081616,-0.532630537229074
650,50000,5,25,6.3883893703399,-0.528061462094872
750,50000,5,25,7.34992044954948,-0.524727212182479
850,50000,5,25,8.16518702722288,-0.522193193577824
950,50000,5,25,8.89367299235701,-0.520154422306911
20,55000,5,25,1.01504746722161,-0.516118223911501
40,55000,5,25,1.05764552027916,-0.516949870869121
60,55000,5,25,1.12122523474773,-0.518219953341272
80,55000,5,25,1.19702417236544,-0.519728417886001
100,55000,5,25,1.27749193898792,-0.521252642591964
250,55000,5,25,1.94761081750073,-0.531169595312014
350,55000,5,25,2.58783572461643,-0.537295496755876
450,55000,5,25,3.55181465178237,-0.537897480582921
550,55000,5,25,4.93557689482138,-0.533510502619881
650,55000,5,25,6.23270434112114,-0.528635640724703
750,55000,5,25,7.24718119989507,-0.525066314613781
850,55000,5,25,8.08982869553146,-0.522409814904057
950,55000,5,25,8.83356053034623,-0.520303304217225
20,60000,5,25,1.01432434881432,-0.515326163602093
40,60000,5,25,1.05496040015784,-0.516125481712244
60,60000,5,25,1.11589936415487,-0.517353992938865
80,60000,5,25,1.18899551747453,-0.51882767598409
100,60000,5,25,1.26695850245289,-0.520331988106595
250,60000,5,25,1.90742821290283,-0.52998279547453
350,60000,5,25,2.50618257579695,-0.536526583552056
450,60000,5,25,3.38205421417864,-0.538140682826809
550,60000,5,25,4.69735426431785,-0.534379079575552
650,60000,5,25,6.06297489129867,-0.52926958612534
750,60000,5,25,7.13713341437653,-0.525437266069614
850,60000,5,25,8.0107918892757,-0.522642720018404
950,60000,5,25,8.77145775482034,-0.520461265927857
20,65000,5,25,1.01369518039696,-0.514608468752735
40,65000,5,25,1.05261510446735,-0.515378009362186
60,65000,5,25,1.11122092707367,-0.51656726795179
80,65000,5,25,1.18190563309248,-0.518006697463133
100,65000,5,25,1.25763551445017,-0.51949041992519
250,65000,5,25,1.87219083033051,-0.5288673030837
350,65000,5,25,2.43645595541374,-0.535675415797562
450,65000,5,25,3.24039973658181,-0.53820564477136
550,65000,5,25,4.46735591697299,-0.535184540860474
650,65000,5,25,5.87938167941917,-0.529960921693807
750,65000,5,25,7.01897847419993,-0.525843487244553
850,65000,5,25,7.92774247275911,-0.522893110629277
950,65000,5,25,8.7072182328026,-0.520628811538262
20,70000,5,25,1.01314211339215,-0.513954616917436
40,70000,5,25,1.05054644997224,-0.514696602050572
60,70000,5,25,1.10707292108349,-0.515848858155953
80,70000,5,25,1.17558836136721,-0.517254786861099
100,70000,5,25,1.24930840691645,-0.518717405344954
250,70000,5,25,1.84101164045622,-0.527825773275762
350,70000,5,25,2.3757917201128,-0.534773865524281
450,70000,5,25,3.12103364716821,-0.538117759079413
550,70000,5,25,4.25467095993869,-0.535885018336638
650,70000,5,25,5.68363174525384,-0.530699643575911
750,70000,5,25,6.89198662528663,-0.526287624139947
850,70000,5,25,7.84027822511703,-0.523162674621993
950,70000,5,25,8.64065782236563,-0.52080681669615
20,75000,5,25,1.01265160275042,-0.513355986459097
40,75000,5,25,1.04870611621429,-0.514072439271513
60,75000,5,25,1.10336538068563,-0.515189785387244
80,75000,5,25,1.16991554500565,-0.516563167675434
100,75000,5,25,1.24181236651996,-0.518004406574624
250,75000,5,25,1.81322654670628,-0.526856836343085
350,75000,5,25,2.32217201685127,-0.533846714378942
450,75000,5,25,3.01905445448595,-0.537899821459946
550,75000,5,25,4.06402814567523,-0.536460033304617
650,75000,5,25,5.4787523998464,-0.531471076020554
750,75000,5,25,6.75545132426123,-0.526772397589595
850,75000,5,25,7.74798401263255,-0.523452893078756
950,75000,5,25,8.57160662889495,-0.520995668626443
20,80000,5,25,1.01221317001445,-0.512805450812785
40,80000,5,25,1.04705662860234,-0.513498146945621
60,80000,5,25,1.10002788082415,-0.514582627349949
80,80000,5,25,1.16478647476025,-0.515924359277557
100,80000,5,25,1.23501761486662,-0.517344132060321
250,80000,5,25,1.78832219085734,-0.525957031367046
350,80000,5,25,2.27424185125895,-0.532913808562295
450,80000,5,25,2.93065127529781,-0.537572223831302
550,80000,5,25,3.89626743567968,-0.536906013059378
650,80000,5,25,5.26963840671541,-0.532251885155387
750,80000,5,25,6.60876872317057,-0.527300331371262
850,80000,5,25,7.65038011411488,-0.523765693818554
